game_id,developer_id
1366390,4121
277910,4122
618710,4123
618710,4124
1179190,4125
1857150,944
1770190,4126
954780,1617
1348040,4127
976780,4128
262370,4129
1362990,4130
328070,4131
822710,1166
329980,4132
1275450,4133
938980,4134
1195410,4135
1195410,4136
1195350,4137
1454930,4138
1800600,4139
1815660,4140
1540830,4141
1112110,2959
1309430,4142
949690,4143
949690,1695
758400,4144
1036960,4145
864790,4146
445000,4147
1863720,4148
2061980,4149
1427130,4150
227380,1004
1352070,45
1647010,4151
384750,4152
384750,4153
1212440,4154
270270,4155
478020,4156
478020,4157
478020,4158
887900,4159
444580,4160
1002360,4161
1448090,4162
1448090,4163
1448090,4164
1448090,4165
1448090,4166
1448090,4167
1448090,4168
1448090,4169
1448090,4170
1448090,4171
1448090,4172
1448090,4173
1448090,4174
1448090,4175
1448090,4176
1448090,4177
1448090,4178
496120,4179
783060,4180
528510,4181
528510,4182
990260,4183
287840,4184
335430,4185
1122440,4186
792300,4187
1666310,4188
766460,4189
1035850,4190
837550,4191
964340,4192
1199370,4193
1731720,1652
1779220,4108
974750,4194
1225850,4195
1574850,4196
1145520,4197
893350,4198
408760,2326
1480600,74
409020,4199
409020,4200
409020,4201
409020,4202
409020,4203
409020,4204
1390680,3888
1788880,4205
251850,4206
1263490,829
3920,3314
1008060,4207
927970,4208
927970,4209
927970,4210
927970,4211
927970,4212
927970,4213
927970,4214
927970,4215
927970,4216
927970,4217
366270,4218
366270,4219
389230,4220
1351370,830
495280,2258
495280,77
1253650,4221
907000,4222
1712430,4223
696470,4224
880990,4225
1135740,4226
764410,4227
764410,4228
764410,4229
764410,4230
764410,4231
764410,4232
764410,4233
764410,4234
764410,4235
764410,4236
1383770,4237
1180370,4238
1192260,944
843630,4239
603350,4240
670180,4241
459370,820
324090,4242
1116520,4243
1072030,4244
1152800,4245
682510,4246
604490,4247
1912710,322
719520,736
943290,4248
755540,4249
1000030,4250
655280,4251
1721530,4252
676620,4253
1365500,4254
1697400,4255
706320,1045
429350,4256
416130,4257
775490,4258
775490,4259
2022510,4260
2022510,4261
2022510,4262
626510,4263
1386110,4264
262000,4265
262000,4266
1681620,4267
897210,4268
1489160,4269
892630,2496
496080,4270
496080,4271
848120,4272
663540,4273
408110,4274
408110,4275
289760,4276
289760,4277
289760,4278
289760,4279
1857160,59
1500260,4280
1879220,4281
977450,4282
474810,4283
474810,4284
796490,1242
804690,4285
1255990,4286
1876120,1384
1682890,130
46290,4287
23380,1663
23380,2991
23380,77
1693050,4288
1729420,4289
1042980,1460
1266050,4290
1017370,4291
1095880,4292
1711840,4293
667050,4294
1015800,4295
2005150,4296
985690,4297
1820810,3576
1026810,4298
1027120,4299
930110,4300
926120,59
466980,4301
1671090,4302
1715660,4303
434790,4304
2018350,4305
436160,4306
1150640,4307
105450,4308
572580,1915
572580,1061
1471080,4309
345020,4310
1546280,4311
827530,4312
757030,59
211070,4313
1151530,4314
418370,4315
418370,513
637090,809
1881270,4316
1553690,2852
947290,4317
425600,4318
467470,4319
872970,4320
665780,4321
713390,4322
1570000,4323
32000,4324
32000,4325
1849890,3647
382380,4326
930230,4327
1506480,4328
700360,4329
489220,503
714130,4330
714130,4331
1728830,4332
1793190,4333
1056600,4334
1056600,1695
844850,4335
1448530,3521
1632310,4336
814320,4337
730030,4338
1395080,4339
1732340,4340
1732340,132
1352590,4341
644710,3552
1762910,3454
2007280,4342
718750,4343
886200,4344
1997880,93
1997880,421
1997880,4345
1161220,4346
1787730,4347
1527060,221
1105530,4348
1105530,4349
1513710,1282
1158940,4350
903160,4351
2062480,4352
1146890,1306
744060,4353
1818790,955
327380,4354
327380,3590
429160,4355
1825060,393
300380,4356
300380,4357
208110,4358
1564340,4359
1711480,1355
867590,4360
431680,637
1123080,4361
1123080,4362
852390,4363
496940,4364
1413590,2425
433280,4365
1572180,4366
1572180,4367
1572180,77
1572180,4188
379870,4368
379870,4369
379870,4370
1777110,4371
320840,4372
1166710,4373
1684910,130
1714040,4374
1454160,4375
461040,4376
952860,4377
962170,4378
1217160,4379
885290,4380
733560,4381
1090300,4382
1021650,4383
1610790,25
1048350,4384
1449660,4385
245280,4386
808450,4387
506960,4388
1539600,4389
1539600,4390
320240,4391
1086680,2435
1521410,4392
1129220,236
1877460,4393
844820,4394
1742850,4395
1808140,633
1318000,4396
674930,4397
345330,4398
345330,2794
1157670,4399
1018020,2067
759540,4400
1648100,4401
1648100,4402
696060,4403
446390,4404
860770,4405
1151460,4406
586710,4407
846770,4408
585180,4409
1932480,4410
1667160,4411
890690,4412
890690,4413
1573390,4414
457420,1037
234190,4415
1268730,4416
364380,4417
367800,4418
971880,4419
616750,2392
1129310,4415
441550,4420
1599130,4421
621780,4422
855670,4423
430930,4424
615780,3633
1188630,4425
1631830,4426
1274310,4427
1812130,4428
1398990,524
504750,4429
372360,4430
1257590,4431
467220,2156
344800,3416
61100,4432
879450,4433
1809160,4434
1124260,4435
821670,4436
821670,4437
837900,1743
1769160,4438
473510,23
1809860,4439
1535320,4440
1062480,4441
1502990,131
1502990,132
722080,4442
932310,4443
932310,4444
870940,4445
1559570,4446
1867930,4447
878640,4448
1814150,4449
1353050,4450
1622640,4451
261110,4452
1216880,3684
1216880,4453
1051060,4454
1152920,4455
1111760,4456
931840,4457
578930,4458
292910,749
397860,4459
1241020,3869
1146280,4460
1668580,4461
696560,4462
696560,4463
331480,4464
1917410,389
264280,4465
264280,4466
1601080,4467
1510600,4468
370040,4469
1015150,4470
1106530,4471
1003010,4472
385840,2738
385840,2739
559960,4473
281750,4474
979810,4475
1043690,4476
1303000,697
260430,1004
757490,4477
1237570,4478
1478420,1448
953230,4479
1384870,4480
1384870,77
749840,4481
457890,4482
457890,4483
457890,4484
457890,4485
457890,4486
1417130,4487
1417130,4488
621140,4489
940680,4490
1637490,4491
809570,4492
1397360,4493
955610,4494
605790,2959
37600,4495
512740,4496
1611760,4497
16900,4498
1435780,3427
1930,4499
1890280,4500
447020,4501
321390,4502
1734600,4503
498700,4504
1193460,3092
1140260,4505
502770,2902
1122050,4506
1122050,4507
748110,4508
723050,4509
1067440,4510
1256670,4511
810760,4512
473810,4513
473810,4514
1604800,4515
31830,3633
555830,4516
336930,4517
1617900,4518
708580,4519
964570,4520
964570,2644
1213770,4521
1003150,2840
1106920,4522
1639420,4523
1059260,831
1853850,4524
1165140,4525
1475170,1306
643610,4526
791950,4527
1501440,4528
1063580,4529
250660,4530
542400,4531
1295750,4532
955290,4533
1221280,4534
919610,4535
1450800,4536
744800,4537
500750,4538
550080,4539
550080,4540
1274400,4541
1022530,835
1022530,836
1030970,4542
1381360,4543
582370,4544
1478620,779
1017180,4545
1253240,4546
424640,1147
909190,4547
715060,4548
1520280,416
570000,4549
546700,4550
546700,4551
546700,4552
546700,4553
546700,4554
546700,4555
1871620,4556
1709500,4557
34279,258
719890,4558
719890,13
744440,1644
1139100,4559
844380,4560
1105510,4561
1355500,4562
874260,4563
1644810,4564
1773390,4565
843010,4566
708680,4567
1463730,4568
1354460,4569
477170,4570
477170,4571
596270,4572
686490,2821
427880,1805
732820,4573
48190,52
549740,4574
841210,4575
275200,4576
860880,57
1671220,3371
1120560,4577
661610,4578
1003400,4579
1295510,1663
760630,1049
1040890,4580
974680,4581
1125980,4582
725890,4583
725890,4584
725890,4585
1070440,4586
372670,494
629360,4587
629360,13
428110,4588
1667550,4589
574520,4590
1712890,4591
299090,4592
586380,1294
1753010,4593
1833850,4594
1241250,4595
1586620,4596
487600,346
365070,4597
1892810,4598
1635440,4599
1715720,4600
1773200,4601
580560,4602
1450240,4603
1486660,4604
1905270,714
1107130,4605
1343580,4606
1510460,4607
666800,57
953340,4608
1147560,4609
212780,4610
1768100,4611
1846330,4612
1291310,4613
1309860,2094
727320,222
549160,4614
1184160,4615
1182940,4616
670130,4617
670130,77
1486720,4618
1486720,4619
874880,4620
726590,1945
665620,4621
1941760,4622
1134730,4623
802320,4624
1292270,4625
559260,4626
1218560,4627
1369340,4628
1300050,4629
1894650,130
1429820,4630
331210,4631
331210,4632
1097820,4633
431640,4634
1524710,4635
532190,4636
1212300,4637
536960,4638
1354800,4639
1674160,4640
1450080,206
1762520,4641
806300,4642
1392690,4643
1546870,4644
1045720,4645
711450,4646
604740,4647
887550,4648
588970,1346
1405170,317
1779560,4649
1424500,4650
1089000,4651
1432680,4652
1610060,4653
56437,4654
56437,4655
589100,4656
1971360,4657
383100,72
383100,4658
1277970,4659
1277970,4660
319450,4661
1526360,4662
1364400,4663
1364400,4664
1364400,4665
1013580,4666
1240290,4667
1013600,4668
1013600,4669
345260,4670
814640,3082
1488200,4671
1173610,4672
260210,4673
1014470,4674
343440,4675
1753250,4676
1149910,4677
914690,4678
896880,4462
896880,4463
1602100,4679
1243930,4680
800620,2954
1930100,158
953580,818
953580,4681
1390580,2871
339600,4682
1779960,1581
736260,4683
1531540,4684
576540,4685
1298620,3231
1318150,4686
1436040,877
1525620,4687
997480,4688
1776120,1323
659000,4689
1274440,4690
1895780,4691
927190,4692
1227760,293
1193530,4693
383710,2722
266210,4694
1831720,4695
250400,4696
1141120,4645
1038380,2959
1393120,4697
495910,4698
1241690,4699
661440,3978
661440,4700
661440,3979
466660,2045
580930,4701
327920,4354
327920,3590
1552400,406
928660,4702
214870,47
1251630,4703
1553910,416
266470,4704
266470,13
307110,4705
1372280,4706
1372280,4707
1372280,4708
1372280,4709
1372280,4710
363090,131
363090,132
1250280,4711
1380110,4712
519080,4713
348740,4714
758320,707
1391250,4715
1391250,4716
1795410,4717
503050,4718
376880,4719
559140,4720
559140,77
1188900,4721
666110,1094
1146250,4722
432390,4723
1280700,4724
209100,4725
391270,4726
449610,4727
1803630,3576
504610,4728
1457630,4729
1457630,513
644610,4730
644610,583
1836120,1576
703060,4731
922700,4732
1862280,4733
1111960,4734
1304690,4735
1387170,4736
1693230,4737
697710,4738
1559330,4739
517780,4740
924810,4741
1318550,4742
1474440,4743
1530130,4744
796100,2959
1645920,4745
1446850,1822
1505430,1306
1505430,2719
648530,293
1145490,4746
538510,4747
538510,4748
538510,4749
538510,4750
538510,4751
538510,4752
1096010,4753
821230,4754
1559870,4755
1285960,2412
1181130,381
800280,4756
650940,4757
789280,4758
1264710,1678
696310,60
1100900,2678
1528920,1239
864310,4759
11360,4760
296530,4761
1073020,4762
1360290,4763
1746080,61
1243640,4764
628800,4765
628800,4766
628800,4767
1351650,4648
2058310,4768
1727910,4769
981750,4770
279900,4206
1208950,4771
1208950,4772
1172820,4773
1154850,1472
250680,1914
498360,4774
1444430,4775
1683300,4776
1692000,2950
1692000,77
1692000,2951
1692000,4777
710600,4778
379290,4779
379290,4780
379290,4726
1835810,4781
1064910,1306
1302480,4782
1027230,4783
503480,4784
786280,4785
1023650,4786
1483780,4787
1523360,317
849163,2281
849163,2282
849163,2283
849163,2284
849163,2285
1642350,877
1763060,4788
427240,4789
775920,4790
960150,4791
1351880,4792
1639920,1581
1402780,4793
831590,4794
1045930,4795
314120,4796
1900,4499
570860,4797
1223390,2341
1716280,4798
1024220,3576
1723740,4799
1406040,4800
1046060,944
338170,4801
608800,4802
1141660,4803
1165380,4804
1226000,4805
1885690,4806
1153800,4807
1715370,1306
407290,839
404170,935
691720,4808
664560,4809
1277160,4810
364700,4811
364700,4812
259640,4813
573130,4814
1556160,714
1191790,4815
1994510,4816
768310,3358
1337280,1822
1706550,4817
1582620,4818
1116260,4819
435260,707
1343400,4820
1250440,4821
1643590,4822
1747050,4823
364390,4824
625180,4825
1149070,4826
315840,4827
516820,4828
1112940,4829
1495050,158
61730,1914
1881180,714
1599930,4830
33320,52
1419730,4831
802690,4832
262450,4833
377760,4834
597060,4835
1539080,4836
365320,4837
1343370,4820
755500,4838
755500,513
1714460,4839
746390,4840
542940,4841
1127680,1340
373920,4842
422270,4843
720950,4844
951760,4845
1668170,4846
1742480,4847
700570,4848
764540,4849
467710,935
1692060,3278
1397230,317
1499430,4850
941460,4851
547440,4852
349670,4853
1210960,4854
1597480,4855
1141030,4856
271900,2188
753990,4857
1593930,4858
681780,4859
1124410,2954
698340,4860
698340,513
520270,4861
982990,4862
1052210,4863
1088830,4864
1584980,4865
1660490,1642
1177820,4866
1423720,4867
820240,2920
568310,4868
1714760,4869
426290,4870
1368960,2322
1681520,4871
1509810,4872
1109080,1081
17330,4873
1406000,4874
1406000,4875
923630,4876
1602810,4877
1783900,4878
1360500,4879
857020,966
1425070,4880
1590570,4881
982670,4882
370940,4883
370940,13
1246870,4884
1246870,4885
1084910,4886
802730,4887
574910,4888
529180,4889
1571120,4890
432720,4891
254080,4892
1695200,4893
1268000,4894
70400,4895
1728680,3193
1396380,4896
875760,4897
917200,4898
917200,4899
355250,4900
668360,4032
1135070,391
1045130,4901
1045130,4902
1045130,4903
1045130,4904
378090,4905
1175690,4906
1547170,4907
1684210,4908
905090,1017
893620,4320
1785280,3671
1064150,4909
1417420,635
678950,58
935540,4910
942510,4911
1590080,4912
830500,4913
1284360,4914
1559740,4915
2025550,4916
227400,4917
1701580,4918
985890,4219
985890,4919
985890,4920
1273380,4921
597190,4922
390880,1131
1728500,4923
531530,4924
1241370,4925
682470,4246
764740,4926
1329630,637
994500,4927
289650,2431
1926470,3799
787730,4928
1030380,4929
646430,4930
1828090,4931
1828090,4932
1640710,4933
1361510,4934
32770,4935
353340,4936
1303140,4937
649820,4938
34288,258
523670,4939
1094290,2442
536800,4940
536800,13
679230,4941
938200,4942
312630,4943
1489000,4944
1521930,4945
934590,4946
622620,3080
613010,4947
1445110,4948
440450,4949
959890,4950
601420,2487
1051890,2818
878970,4951
1069220,4952
1794020,4953
389710,4954
298160,4955
1969080,4956
1919700,4957
1635590,4958
1431570,4959
317410,2353
1693260,4960
360680,4961
1678950,4962
1692570,4963
628700,4964
659540,4965
1199910,4966
342550,4967
1777750,4968
730690,4969
925070,4970
1893310,4971
1284800,1822
1901970,4972
2018270,4973
1727600,4974
777820,4975
432210,4976
1357550,1533
1357550,77
396730,4977
1547260,1433
1123460,4978
1123460,4979
1822130,4980
1160330,2020
1918550,4981
1513690,4982
1202790,4983
1480540,4984
1233690,4985
518800,4986
999430,4987
4460,4988
554140,4989
665630,4990
728440,4991
604550,4992
1909020,4993
1241160,4994
1103510,4995
386550,3888
708970,4996
1273750,4997
444270,4998
790300,57
1728460,4999
896350,5000
1176170,236
1407420,5001
724520,5002
1113000,2216
1233380,106
1122770,5003
389870,330
1884390,5004
1884390,5005
1372940,5006
1411940,5007
845630,5008
1061790,5009
527100,2431
489560,5010
904930,5011
504660,5012
296470,868
1564980,5013
1539040,5014
1029730,5015
1029730,5016
1029730,5017
802920,5018
1991590,5019
247307,5020
1284290,5021
1632030,5022
1211700,5023
1646470,5024
1646470,5025
1646470,5026
1384490,5027
323700,5028
1283070,5029
50940,292
1983280,5030
643830,5031
546210,5032
1375780,5033
385730,5034
385730,5035
385730,1695
1882670,257
864590,5036
410130,5037
453770,4718
1392140,5038
321890,5039
321890,13
811070,5040
615730,3633
1710520,444
1743820,5041
321980,5042
921390,5043
1968240,5044
390920,5045
390920,5046
385060,5047
603550,5048
1412120,51
774261,966
1157300,5049
315860,5050
1685850,3647
208520,1896
686570,5051
910770,5052
1412660,5053
860340,1045
13600,5054
273800,5055
273800,5056
591360,5057
591360,5058
1113880,5059
1491530,5060
1368910,3350
1100920,5061
254300,5062
393290,5063
1841230,5064
1466680,830
1933800,5065
1877060,5066
513240,5067
681540,5068
792400,5069
792400,513
1907290,5070
1446880,5071
502910,5072
1098420,5073
38210,5074
1807370,955
1104830,5075
1531790,5076
1079320,5077
1092060,5078
1546770,5079
2050450,5080
526450,5081
1759580,5082
546610,5083
610110,5084
706280,5085
300550,809
335090,5086
335090,5087
201510,5088
200710,5089
1157960,5090
1558750,793
1369570,5091
1519020,5092
898290,3693
888310,5093
897450,5094
453090,5095
573040,5096
1497240,5097
766910,5098
766910,5099
1449320,5100
370800,5101
1332220,5102
1133640,5103
897580,5104
209390,2326
862220,5105
266840,5106
266840,4308
1508570,2489
1314270,5107
1203360,5108
359610,2644
836770,2952
1471550,1827
2010520,1205
1675140,5109
1088960,5110
881610,1045
660990,5111
1229270,5112
1915800,5113
1100160,748
1089840,5114
545960,5115
236370,5116
1049030,5117
1251380,5118
1251380,5119
512020,5120
702200,4548
1972440,5121
1016700,5122
647930,2487
1766160,5123
1055890,444
1967330,5124
1290780,3547
440420,5125
1617090,5126
1561990,2929
1555080,5127
1486890,1444
1702320,5128
814200,4678
686680,5129
1497630,5130
776490,5131
927270,5132
927270,5133
1600950,5134
1583180,5135
1442390,391
1211390,5136
1388520,243
329380,5137
227000,5138
650580,5139
1206700,5140
1206700,5141
543360,5142
251170,5143
323490,5144
323490,5145
1165910,5146
724640,3525
1174890,5147
1254430,5148
542550,282
1015250,3713
1015250,3714
603930,5149
1135120,391
574780,5150
329310,5151
329310,5152
710110,1045
1461990,5153
484930,5154
1404130,4045
1584840,5155
306200,927
306200,5156
883400,5157
991960,1337
1049670,4866
1017900,5158
1017900,5159
351290,5160
1047800,5161
1246420,5162
820320,5163
824430,5164
1390390,5165
1534590,5166
1717810,5167
1236670,5168
1462430,5169
1987750,5170
843160,5171
494290,5172
494290,5173
871140,5174
385350,5175
1491490,251
1909280,5176
1297540,5177
1300890,5178
409280,5179
366550,5180
1159340,5181
1091590,5182
1435310,5183
1435310,5184
1435310,5185
1645140,5186
1935160,5187
1282510,5188
254060,4892
1885820,5189
502990,5190
502990,5191
553330,5192
1371520,5193
975950,5194
1585330,5195
1454140,5196
1318980,5197
406120,5198
675500,5199
1092800,3075
655040,3838
727040,5200
1380760,5201
1879850,5202
1749020,5203
267490,5204
267490,13
595260,5205
791020,5206
713930,5207
1733610,5208
1619450,5209
785430,5210
1917320,5211
1980980,5212
514400,5213
1484100,4050
788410,5214
1109130,5215
1743140,5216
1970300,5217
1147520,2781
758980,5218
538040,5219
1610150,5220
1805980,267
548220,5221
494530,5222
1212040,5223
829410,5224
466350,5225
1410600,5226
1596110,5227
502120,5228
407130,5229
1243290,5230
655200,5231
1226250,5232
1661260,5233
986280,5234
986280,5235
468150,5236
355090,5237
45760,1287
1160980,5238
1160980,5239
2076030,5240
1499120,520
913830,5241
267060,4206
864430,5242
756790,5243
1347490,5244
1275330,3926
767500,5245
1633930,5246
1153120,3896
1866310,3602
1382730,5247
845040,5248
41500,5089
702790,5249
561340,5250
1788740,5251
741490,3003
1630890,5252
1732650,5253
1449250,5254
1507390,5255
593070,5256
677240,5257
225840,5258
446060,5259
1690030,416
599390,5260
869880,5261
869880,5262
879660,5263
1074820,5264
1654330,5265
975000,5266
41400,5267
41400,13
378630,5268
378630,5269
659460,5270
815370,5271
418520,5272
552030,5273
485830,5274
1894550,5275
1166120,5276
1683860,5277
290180,2708
250560,5256
1602330,5278
365290,5279
526540,5280
1228670,5281
403980,1084
1967750,5282
233150,5283
1477630,5284
1575640,2287
1624350,5285
786620,5286
1266420,5287
1546190,5288
1262920,5289
1142000,723
102810,5290
1165740,5291
1144520,5292
1581750,5293
1077560,5294
1845780,3671
1675100,5295
1400350,697
1872250,5296
674150,5297
674150,5298
1802870,5299
794940,5300
906770,5301
906770,77
1338160,5302
346040,1017
725340,5303
1706870,5304
404620,4833
227200,5305
796460,5306
1244210,5307
1578920,5308
1198600,5309
1405790,5310
382140,5311
639730,5312
1070300,5313
1070300,5314
1070300,5315
1070300,5316
1563850,317
369370,5317
978110,5318
683220,966
683220,5319
975700,5320
326840,5321
786370,5322
448310,5323
347720,5324
422910,5325
1848250,5326
1844030,403
1418460,5327
1187870,5328
702430,5329
3340,2991
3340,77
752600,5330
1696090,5331
351730,5332
351730,5333
1208420,5334
256070,5335
780520,5336
1101340,5337
1101340,5338
1101340,5339
1101340,5340
1581420,894
612540,5341
1300140,5342
349540,5343
920640,5344
433120,5345
776970,5346
2390,5347
1345050,5348
1378670,5349
638110,5350
448300,5351
1013890,5352
289580,5353
357920,5354
294190,5355
1173240,5356
406850,5357
1210110,5358
1425370,1836
786020,5359
1591500,5360
1335430,5361
1707870,354
1707870,355
1707870,356
349190,5362
1552730,5363
1215690,2539
37290,5364
1976590,5365
1976590,5366
1678090,5367
1476690,5368
1007840,5369
15740,5370
338130,5371
1674720,5372
604060,5373
399040,5374
599420,5375
1454390,5376
674380,5377
1385830,461
375290,5378
954880,5379
1386680,5380
1235980,5381
296050,2680
1128480,5382
1076880,5383
521320,5384
1697250,5385
869100,5386
869100,13
1662090,5387
1390490,5388
1203580,57
1370550,5389
2004430,5390
1117880,5391
1388900,5392
1830780,1542
406840,574
714800,2165
39360,5393
39360,5394
39360,5395
39360,5396
1739160,5397
1739160,77
944440,5398
1729770,5399
644870,1432
1579690,5400
1632010,5401
651090,5402
1838140,1514
253570,5403
1623090,714
836400,5404
2050840,2950
2050840,77
2050840,2951
1034460,5405
621010,5406
1211230,5407
1967110,5408
1933050,5409
58230,5410
343840,5411
1371940,3342
1763990,5412
1869880,5413
502100,5414
748970,1460
1484720,5415
1903490,5416
713550,5417
1598750,5418
1938290,5419
735010,1282
528970,5420
1396020,158
1057560,5421
1720850,398
1397620,5422
292200,5423
984080,5424
769320,5425
1710550,1827
278360,5426
1440670,5427
812740,3963
701370,5428
701370,13
1056710,1213
907310,5429
1256530,5430
1256530,513
1054570,5431
1260370,5432
620900,5433
1465640,5434
985260,5435
80360,5436
1926120,5437
839310,5438
1280180,3635
1864650,5439
1333940,5440
965180,5441
663300,5442
984070,5443
336020,1962
34313,258
1482550,5444
333490,5445
1184480,5446
1571220,5447
1796440,1688
1390850,5448
1212720,5449
1310950,5450
823320,5451
963870,1963
1732060,2258
1732060,77
1732060,3720
1174820,5452
1147600,1060
900060,5453
1632170,5454
622550,2487
905530,5455
1455300,5456
666220,5457
1718740,1448
1553990,5458
1661840,5459
851710,1045
862500,5460
862500,1695
328220,5461
1252020,5462
1591610,5463
2055970,5464
1867270,5465
1577690,5466
1194630,5467
1946300,5468
1221080,5469
459580,5470
1320940,5471
1216540,2304
353360,5472
353360,5473
353360,5474
353360,5475
899940,5476
961750,5477
345860,5478
1888080,3162
745550,5479
1021100,5480
743480,5481
743480,5482
1513800,5483
1276490,5484
379530,5485
1683510,5486
1843780,5487
1648730,5488
1789670,5489
1402090,5490
1923780,5491
1290620,5492
799570,5493
266130,2654
266130,5494
889080,5495
1812970,767
1084120,5496
458380,5497
1713750,1597
1352540,3138
444130,5498
444130,5499
1475900,5500
1475900,5501
1475900,5502
1475900,5503
1475900,5504
1475900,5505
1475900,5506
1475900,5507
767590,5508
767590,5509
631130,5510
631130,77
461030,5511
1079790,5512
1346400,5513
379340,5063
1833000,5514
1880690,5515
1972890,5516
1098700,3210
1451940,4506
1451940,5517
1680650,5518
592660,5519
633230,5520
1496180,5521
445720,5522
843840,5523
1504200,5524
944750,5525
891180,2792
1914100,5526
1037990,5527
1602140,5528
1422240,106
1400930,2887
470060,5529
1847130,5530
1289610,5531
433580,5532
1636360,5533
727190,5534
326180,2331
1584430,5535
1548320,5536
1793780,393
1491660,5537
436520,5538
1058590,3655
1058590,3761
591640,738
21030,5539
1003520,1355
575580,5540
1838970,5541
1475200,5542
651150,3472
1842730,5543
1429040,5544
745060,5545
1090190,5546
1311670,5547
1960920,5548
1663270,5549
404590,5550
448690,5551
448690,5552
550320,5553
2018540,5554
982920,5555
1528820,5556
885120,293
1462780,4158
681920,5557
741820,3301
1111220,5558
792320,5559
1220150,5560
332650,5561
1308870,5562
1831860,5563
1561720,5564
1865730,5565
1878850,5566
1878850,5567
816190,5568
1136910,5569
1100420,429
1100420,5570
1147220,59
811470,5571
2063230,5572
716630,5573
348570,5574
1417050,5575
840810,5576
895510,5577
435490,5578
877080,5579
1648450,5580
323270,5581
1415320,5582
295610,5583
1336620,5584
734440,5585
346110,5586
346110,3943
346110,5587
346110,5588
527800,142
1860760,5589
1988990,479
1988990,480
1649630,5590
342310,5591
342310,5016
790960,5592
886160,5593
1614020,5594
950240,5595
398950,5596
465240,5597
493380,5598
1688850,5599
770660,5600
1574050,5601
1574050,5602
614050,5603
769930,5604
769930,5605
1501390,5606
1905950,5607
1457990,5608
701730,5609
1598350,5610
1622810,5611
1392600,5612
547410,5613
968300,4760
977300,3762
461600,5614
1183200,5615
1964580,5616
928140,594
987180,5617
987180,5618
620130,3192
899390,5619
401840,5620
1950630,1996
1608780,5621
846340,5622
596590,5623
1159660,5624
571550,5625
1445720,714
299250,5626
529280,5627
529280,583
593980,5628
600530,5629
428830,2194
392470,131
392470,132
623700,5630
615390,5631
427100,818
468240,5632
552230,5633
1364950,5634
832540,2952
1167680,5635
867490,5636
1948630,5637
310460,5638
1094440,5639
1188430,3291
388050,5640
1511970,5641
1511970,5642
1009780,1337
697600,5643
1064030,5644
1164470,4596
655660,5645
658530,2267
1141070,5646
887660,5647
1002560,5648
380210,5649
253860,4499
732800,5650
1085540,5651
1782600,5652
1141160,5653
311870,5654
1689530,5655
1246230,5656
386990,1581
776720,1505
503280,5657
933250,5658
1756770,5659
934410,5660
737330,5661
789840,5662
695600,5663
1928460,5664
984880,5665
911760,5666
1950700,5667
712190,5668
345060,5669
744240,5670
374620,5671
1107390,5672
343430,5673
1156420,5674
937850,676
1879330,131
1879330,132
370600,5675
1455290,5676
582110,5677
1169780,5678
1169780,5679
647940,5680
1161430,1046
1077550,5681
622020,5682
1206600,5683
1135040,391
1068360,5684
1357960,5685
1366070,5686
1605530,3671
1067850,1377
1067850,1378
915850,5687
1896820,2852
1620490,5688
975770,5689
1064660,5690
451060,5691
847550,5692
1070350,5693
370640,401
1862940,5694
971390,5695
317290,707
398990,5696
1102200,5697
1593220,1460
1739910,5698
987350,5699
727420,5700
530360,3057
250640,5701
202750,79
1170400,5702
1170400,1316
1337250,5703
1511490,51
1348920,5704
971090,5705
505060,5706
842190,5707
842190,513
1718000,5708
1577590,2880
606500,5709
1021940,5710
1772920,5711
1679700,5712
1625060,5713
1682210,1480
520010,5714
1534630,5715
930310,224
1550050,5716
50820,5717
1697050,5718
1697050,5719
1590750,5720
330450,5721
1462420,5722
1178500,5723
618760,3644
810250,5724
516560,5725
348450,4552
1016030,5726
1033140,5727
1033140,5728
625700,3217
625700,5729
838380,131
838380,132
1047640,5730
664040,5731
876260,5732
262300,5733
685040,5734
659120,5735
1870020,4246
574980,5736
574980,77
878280,5737
1676340,5738
304910,5739
1943530,158
558870,1045
1943690,5740
1158430,3808
621940,5741
1121780,5742
213030,5743
1032120,5744
670950,5745
1465440,5746
1015610,5747
1256520,5748
1612950,5749
533040,2487
668660,5750
529900,5751
337410,5752
1455730,5753
1473220,5754
644860,5755
715760,5756
715760,77
1803440,5757
659110,5758
681660,5759
1679670,5760
943140,5761
406870,5762
767340,5763
472740,5764
1532080,5765
1532080,3590
1366010,5766
1828700,5767
911500,5768
1947930,5769
1251470,5770
1283980,5771
1283980,5772
352580,5773
1283190,5774
1461060,5775
385240,5776
1528580,5127
574420,5777
71390,258
861580,5778
1001200,5779
952050,5780
1516340,5781
1347880,5782
1020820,5783
1652840,5784
1120480,5785
568220,4511
681100,5786
681100,5787
760930,222
618490,5280
1714100,5788
1921500,5789
1713410,5790
869850,5791
1127930,222
501220,4987
1930920,5792
459680,5793
1277480,5794
1168070,829
16300,5795
1285530,5796
1722410,3444
1132930,568
841140,5797
1231440,5798
1532440,5799
422980,5800
1810020,5801
1385300,5802
420840,5803
1544570,5804
1544570,5805
643940,5806
643940,3145
643940,3146
1567830,5807
1459810,5808
221380,5809
221380,5810
221380,4308
221380,5158
1023680,5811
849166,2281
849166,2282
849166,2283
849166,2284
849166,2285
614860,5812
1783700,5813
996730,5814
248530,5815
1959610,5816
1959610,5817
769410,5818
1412190,5819
1223670,5820
1223670,5821
1294910,5822
618050,5823
1272040,5824
1916000,5825
