game_id,publisher_id
1868280,433
677820,4876
932980,9683
1010520,3276
1897130,2375
1897130,991
463470,9684
1517110,9685
1540440,20
487000,9686
817950,9687
718490,1544
837640,3864
327690,5445
1266450,9688
429780,794
1104910,9689
1674840,593
1747430,9690
763490,2998
631240,53
1553570,9691
783210,1112
1064130,751
1806000,2452
268340,9692
937300,9693
819480,9694
944260,9695
1054980,9696
365930,9697
1616210,7478
346200,9698
1104150,9699
764560,752
1760990,9700
496790,9701
496790,15
1848430,9702
1848430,15
1189050,3816
1209980,9703
866190,1366
1512950,9704
1173510,9705
1813270,9706
954400,9707
1701660,9273
1701660,9708
614630,5246
1792860,3096
348790,7892
888200,9709
833760,9710
397820,1014
2027530,9711
1875540,9712
1156970,9713
1648460,9714
343800,492
1042090,5882
1030520,9715
1909040,9716
350210,1122
211740,1479
1575520,9717
212680,9718
860000,9719
894730,9720
1013950,9721
1431620,9073
1808780,9722
1060170,3629
254200,2981
820380,867
314560,4739
1042860,9723
1220080,9724
668730,9725
463120,322
737840,9726
737840,9727
1610070,9728
1943930,1524
1136420,6694
1765280,9506
1156250,3784
1207800,9729
314070,701
1025440,1112
586980,9730
966720,125
1451150,9731
1911960,9732
570600,9733
1689150,3601
1608290,271
486120,8053
486120,142
331980,2785
257260,2859
1257890,20
395930,182
1555400,2060
931940,9734
372190,9735
226820,3101
1787390,1728
1862980,118
493780,9736
1522690,9737
1238020,701
573530,4785
700160,1102
497190,9738
1914770,9739
878880,522
1859760,1343
1252170,9740
578050,9741
1590150,9742
1849880,9743
1051260,1789
1423680,9744
1979480,9745
1401220,4932
1626680,9746
1654350,9747
259430,9748
254480,9749
1101940,88
990390,4262
1033100,1538
1033100,9750
718030,9751
618840,9752
1609030,1220
928460,264
512560,9753
618270,6812
982380,9754
1407080,5646
1407080,102
1270440,9755
1143440,2977
1804760,541
981040,650
1445650,9756
635060,5337
632290,9757
418960,9758
1803020,9759
1081170,9760
18700,9761
2018900,9762
1292490,9763
951690,3467
932450,9764
1599430,118
809000,2537
773120,7340
945590,4367
749430,9765
1283770,9766
310370,5545
1312960,2557
1438950,9767
1160780,5580
1142290,53
675630,9768
675630,102
1575950,9769
1662940,8019
1886200,9770
15910,714
202370,1479
581310,876
1437340,3474
1481780,8489
1668880,4610
1351360,9771
12430,1673
679570,1542
679570,1543
465660,2231
838440,9772
1980920,7299
1600130,7309
454260,9773
2022650,9774
1583170,9775
1783180,9776
1217200,9777
1350210,371
1778890,3062
674420,2855
312440,1112
520470,272
464110,9778
38720,9779
1118350,9780
801880,9781
810420,9782
1180070,9783
929290,9585
891430,9784
1230200,9785
799060,9786
658490,9787
722750,9788
1306840,9789
1645150,1686
985950,1250
71167,115
1698930,9790
831910,9791
436070,2541
696910,1150
1338140,2034
704970,9792
1633050,9793
981600,9794
981600,102
694680,1289
951260,9795
1435210,9796
115110,6817
498680,9797
622220,191
622220,192
622220,102
622220,1209
579330,9798
1943510,642
342500,9799
1321400,9800
311730,119
311730,120
58200,4515
307210,7338
1133790,9801
1420100,118
657240,4689
788390,2247
672680,9802
886020,3540
1826450,9803
1800580,2870
1438090,9804
215530,6478
32730,4126
32730,45
554810,9805
1416290,9806
1376370,9807
776160,9808
1661940,9809
887450,956
1215120,9810
1816650,9811
1788270,9812
606030,3029
1291240,9813
851800,9814
1720210,9815
1598590,9816
1181360,9817
1161120,9818
1094920,8941
1018750,9819
1999030,9820
1360280,9821
903780,1734
578620,47
1928290,9822
574200,390
534780,9823
388600,9824
784100,9825
681690,9826
1818800,857
1601930,20
1283410,9827
1283410,9828
1107350,88
1385700,9829
1037760,9830
34810,9828
633440,137
1163320,9831
760060,9603
1271340,2365
1271340,2366
351790,4987
1302730,9832
1483340,9833
1613450,9834
373860,9835
1016980,9836
1307250,9837
1213910,9838
366670,142
496390,248
15930,714
1170130,9839
1811430,9840
600230,9841
1812200,8862
563810,9842
1250220,9843
1686600,2908
358270,5314
554180,6169
791180,9844
791180,15
550160,9845
839560,9846
575060,9847
612390,912
217750,9603
1335970,9848
2060510,9849
1225260,9850
200190,9851
1365700,9852
1400150,9853
1434350,9854
546800,4045
337480,3487
878820,371
935320,9855
732480,9856
1677430,9857
447200,3285
271240,4043
912210,9858
1360890,9859
1434000,6840
1677360,9860
1458900,9861
1330370,4325
539300,314
790710,6368
666020,9862
597990,9863
632830,5244
1694100,9864
1354060,9865
1688040,1074
907590,752
1591410,9866
1422740,9867
775590,9868
1957940,9869
1765800,5926
1765800,301
1275030,9870
1028990,4341
307940,4788
223220,404
223220,405
751440,9871
957220,932
407190,9872
1506640,5291
250360,9873
1163040,9874
1163040,6163
1251850,9219
561010,9875
361930,182
1089820,9876
976230,9877
857770,9878
857770,9879
1756120,3192
1259430,9880
1075750,53
1458920,9861
1798470,9881
757850,9882
590910,9883
570110,9884
1052550,2754
434000,1585
839420,9885
895670,9886
408990,9887
408990,15
530110,9888
1399040,9889
1534290,9890
503350,7146
962270,9891
1852990,849
1489900,2958
969220,928
1779680,9892
998570,9893
1128270,9894
1199660,30
576420,9895
588140,9896
1356160,1113
802260,9897
1760510,9898
32360,2052
32360,2053
32360,554
917220,9899
917220,15
1693200,9900
1693540,9901
1424310,90
1253710,57
1538420,9902
1680380,9903
935340,3459
340860,90
337420,9904
352810,271
1415540,9905
1341980,9906
1733100,9907
1761450,9908
1272750,9909
465180,9910
627420,9911
1654620,9912
556890,9913
642670,9914
1222000,2293
1249070,9915
1249070,531
1771200,9916
1632650,3546
1798970,4692
1259990,9917
1362310,9918
1980680,9919
638130,9920
325860,9921
879920,9922
1871420,9923
809180,2682
1279590,3793
425560,1542
425560,1543
1313860,701
1632420,3052
931210,9924
684970,9925
1435010,3228
1645070,9926
960030,9927
985280,88
1826070,9928
519860,4577
1238480,9929
948200,9930
1483470,9931
661110,9932
31300,9933
1352520,9934
1278290,9935
1264550,9936
963930,9937
1981860,5606
414340,9938
1293900,9939
1380010,9940
1191330,9941
1028880,9942
1329080,9943
1067030,9944
709490,9945
467480,4397
1180650,9946
1095650,2682
797610,9947
459840,2721
1129610,2086
983290,9948
963490,9949
1109100,7618
357720,378
1212480,9950
988240,326
1212150,9951
1074400,9952
1128830,642
663020,9953
476710,9954
1043710,9955
1175360,9956
493200,9957
493200,9958
752380,6382
649450,5200
1545250,9959
708870,9960
1336790,30
838620,9961
949600,9962
962390,9194
1574030,9963
1813790,9964
262490,1631
1065580,56
1181940,9965
1123210,9966
725510,9967
1027830,9968
1378060,9969
538790,9970
1366360,4473
1171820,275
2077610,7649
1288020,9971
1569470,9972
1393550,9973
342490,9974
458710,5661
760010,9975
1548010,2968
1836950,9976
385690,9977
1547490,9978
1224490,7752
205870,754
1082490,9979
1284050,1918
1537480,2943
865100,9980
1967950,5606
398000,9981
1223090,88
1058930,1186
1194100,9982
353890,368
1349370,9983
1090900,9984
821550,9985
322030,389
1155410,9986
1255840,423
1477770,4846
18470,405
18470,45
1842370,349
1714420,9987
1564720,9988
1972180,9989
1102250,9990
854940,1155
408410,9991
2022680,9992
993490,9993
1171160,9994
1498250,9995
1949050,9996
2055490,9997
1295030,9998
448000,453
1300160,9999
879280,8023
1110220,6245
1110220,120
561490,10000
269470,8272
1924730,10001
1924730,120
294660,3303
294660,2859
337150,3794
693580,10002
1387450,2350
1360530,10003
1433460,10004
1282210,10005
468170,7563
516890,10006
1882560,242
1379660,10007
1680020,10008
625190,3028
1775300,10009
682740,476
682740,15
1711400,10010
1399370,3816
455710,4169
1482920,381
650220,19
1966170,10011
336200,6655
983190,10012
983190,10
265970,2891
1109800,692
1766200,358
1829000,10013
1652710,8537
661970,10014
1021130,10015
1316610,10016
413470,85
270510,10017
1231800,2213
736420,10018
1594910,9850
1690640,10019
779060,82
1481720,10020
39200,1479
1618740,1697
1008390,10021
400510,453
1147760,1407
316970,2981
501080,10022
445050,4767
398840,10023
1371660,10024
1548930,866
1298130,10025
1454200,2380
1456870,10026
1160750,10027
808540,10028
1551770,2968
624550,520
624550,521
1375950,10029
1567520,566
1567520,500
1900520,6774
1157880,825
1141930,10030
763340,10031
12380,389
757130,10032
521740,119
521740,120
499140,10033
793570,10034
1352340,610
38150,831
789960,10035
1266600,2386
1342240,2805
1037910,57
1984840,1190
1719350,10036
1028630,368
1445810,8425
1164520,10037
1164520,10038
1164520,102
1906800,10039
1921240,10040
785850,483
1083450,451
375190,10041
1157050,10042
1157050,10043
1808240,2561
1760040,10044
905150,10045
1720240,10046
413410,1076
413410,10
723070,10047
726800,2469
1578050,10048
1819290,10049
438780,10050
1575960,10051
454580,10052
1732480,271
314350,10053
527700,10054
1503140,10055
760460,3163
1533650,10056
1745740,10057
458040,10058
421260,5449
842270,10059
891270,8425
1587190,1363
690510,10060
690510,10061
547470,10062
1503370,10063
1624220,10064
1454090,6242
1568450,20
930010,10065
1309500,10066
323460,1231
323460,10
1661950,10067
364300,10068
1308150,10069
1061640,578
349460,1491
493650,114
285900,10070
1300060,8387
241720,4516
985870,10071
976730,61
523150,144
1035110,57
444650,10072
1646790,3734
717090,10073
858320,10074
773870,10075
1563150,5005
636450,10076
416000,807
829780,5048
1188250,10077
380600,10078
312020,10079
971040,10080
1152000,10081
875310,10082
918550,10083
1411660,10084
731700,5831
913330,4173
756420,990
444210,10085
858560,10086
1970440,10087
1865340,3070
469900,10088
372940,2734
1053190,3744
796080,53
352890,209
1813370,10089
994310,1014
2066220,10090
390460,8234
1449330,3228
1012240,9001
2013480,797
1965640,10091
822130,10092
573650,290
1878200,143
972050,10093
936160,119
936160,120
1096690,8975
214950,115
1468610,10094
1072000,4563
1403230,10095
408900,10096
408900,4577
1111990,10097
792120,10098
1563970,10099
930780,10100
938250,914
999730,463
1355240,4250
552100,10101
1114460,5160
1847250,10102
1232570,10103
1232570,409
661410,10104
1110640,9803
777220,10105
1391090,10106
750050,10107
750050,991
1121340,53
1789620,2041
1562510,2400
744900,9091
1523370,10108
830580,10109
421710,1023
686620,10110
497380,933
1696610,10111
1696610,10
758140,10112
1415660,7457
856610,10113
582390,10114
1204230,8959
1026960,578
1431720,483
1373770,20
1098440,10115
1294590,10116
411880,1001
411880,3638
1141380,10117
1370040,10118
949770,92
605200,1112
1164000,10119
1149930,10120
1460290,10121
995050,6903
676600,10122
925560,10123
1328490,10124
1794470,10125
2008560,10126
358930,4043
1259980,212
1160620,423
1360000,10127
900340,10128
1177270,10129
345290,3908
1728110,118
1282240,10130
415270,10131
415270,102
419590,10132
1773460,10133
243200,209
1085730,6241
1788950,642
288370,10134
1994110,10135
246760,8134
1879190,5289
661520,10136
661520,10137
1691890,6539
733750,10138
1262640,10139
1111300,10140
1111300,102
1254480,5981
961920,9225
819800,10141
400380,116
71160,115
737930,10142
1346980,82
1466700,10143
1678410,10144
997900,10145
579120,226
579120,1780
587010,10146
1117360,10147
510700,7560
829210,1407
554800,453
794960,378
699600,2772
376560,10148
503550,10149
503550,15
1973110,10150
480690,10151
626170,10152
563360,10153
1728120,118
2066530,10154
1951180,10155
638470,10156
671900,10157
869300,3239
1055970,642
905590,10158
1846370,10159
55110,1074
1460440,10160
1283960,6579
1596950,10161
1076750,10162
1076750,500
1097900,10163
1148910,8768
1064060,10164
1124400,2539
686260,19
463510,10165
1593660,10166
1487650,10167
1487650,10168
1398890,10169
1209760,10170
1395120,10171
462630,10172
545620,10173
1721830,10174
1345340,10175
615590,10176
544610,1112
1554760,10177
1322010,10178
691570,10179
1600250,642
1333910,10180
1193380,10181
496230,10182
1676090,10183
973360,10184
890700,5126
812190,10185
1383620,1900
1498220,10186
286000,10187
503210,1990
1846040,10188
1802930,4517
766070,10189
1378350,1775
1058840,10190
1399140,10191
1938530,10192
284710,1366
1159240,10193
1187920,6111
344410,1102
1246460,10194
1077470,2430
562320,6536
615010,10195
1888560,1575
856790,6211
713380,659
1644630,118
1160700,2977
1262730,10196
656320,10197
1573710,10198
1573710,10199
800840,10200
2370,1949
400130,10201
1863990,3131
381610,10202
381610,102
224960,1479
1274800,4695
1795770,2350
1908660,10203
527900,53
1943440,144
979970,5589
816870,10204
842640,10205
1098620,10206
1490290,5342
1490290,15
888040,2859
1547320,10207
355380,7168
497040,10208
657000,3803
657000,8941
375450,119
375450,120
738210,142
1307090,3606
741620,10209
438110,522
812800,2384
394720,1696
63209,10210
677850,10211
1508530,10212
1435590,10213
1386520,10214
1635780,10215
886490,10216
1211100,10217
837510,5490
691700,10218
1958390,10219
1806440,229
1484010,10220
31820,3101
595080,10221
1533080,2142
292670,389
1246680,10222
773370,10223
773370,10224
283370,66
448230,10225
1660460,235
1175900,10226
1597170,575
1085110,4136
840590,2029
693400,10227
1458980,2421
1281140,10228
572040,10229
1379700,10230
533850,1440
1348220,10231
1194870,10232
606950,10233
606950,142
1811290,242
966660,10234
725610,10235
1845790,10236
1391570,10237
1263860,115
1036870,10238
952730,10239
1590700,10240
878320,10241
1865280,10242
575820,47
864730,10243
435460,6452
928180,10244
91810,10245
1068820,10246
1132410,7617
710690,1364
37270,4476
1754350,5809
335840,287
719210,10247
854150,4169
697800,7586
747050,10248
1980860,10249
1685840,10250
1392150,5762
1392150,10
929120,287
1074170,2060
703970,10251
1437870,3960
1437870,10
305070,10252
237350,6771
1094880,208
1450120,3648
512920,10253
31870,3101
1509110,10254
892930,10255
892930,10256
1366570,10257
431300,8053
431300,142
618210,10258
919320,4484
1074870,522
437030,10259
1650570,10260
1182040,10261
1656680,8824
1078750,1330
1561850,10262
364770,10263
873120,7056
1121490,10264
1820640,10265
504090,10266
1002180,10267
1542890,10268
391050,10269
1189650,10270
24240,4754
1550380,2632
1136100,6126
828080,10271
1196620,10272
750920,1479
750920,1996
750920,1997
311210,139
311210,1999
1878450,10273
701820,10274
305620,10275
568580,10276
1209360,314
1330800,10277
719100,208
1191870,1867
1867330,10278
328590,3557
1047240,5191
465190,1491
315080,10279
1589920,10280
1582260,51
1029640,10281
1029640,10282
266050,10283
1582290,1990
1007630,1235
1028170,10284
714030,10285
1337650,10286
1273930,1503
887040,10287
1245170,339
765090,10288
1472660,4986
1663650,10289
681140,10290
681140,10291
1575910,10292
945530,10293
723400,10294
1969850,10295
1189350,10296
994520,10297
696180,191
696180,192
696180,102
696180,1209
602480,10298
1276300,10299
1518870,10300
378030,10301
1811780,10302
1711290,10303
730450,1091
617680,10304
587100,191
587100,192
587100,102
892880,752
1054610,752
1655210,10305
685800,10306
1120050,1001
975550,436
1317850,3533
1799820,10307
1857840,10308
858060,10309
1857370,10310
1826640,10311
1656650,2246
615700,10312
1006250,423
1031170,10313
989690,9603
373000,522
935680,10314
1541410,10315
1499780,193
743570,1896
823550,2111
1598010,7386
346830,1479
1261960,2805
639300,5538
402530,5260
999030,10316
1257360,5479
1257360,120
1855480,10317
395520,10318
451670,279
1526190,10319
1789680,10320
348240,4294
509130,10321
969950,1787
1878970,10322
432100,423
1736270,2508
1938360,10016
1583870,5114
1429950,10323
656630,10324
1518200,1291
1588410,753
448980,10325
837950,955
1587210,10326
1570070,8734
1540700,2911
1872330,10327
1410680,2393
896440,56
896440,57
1351870,10328
1045510,1416
732690,10329
211260,10330
990400,4262
534480,9528
1767710,10331
1771520,4945
1096550,10332
739540,10333
264060,1726
529490,121
206020,307
354430,2052
354430,10334
354430,554
779360,10335
1579710,10336
1664490,10337
1477060,93
1972740,10338
608660,10339
1840850,10340
865190,959
1011610,10341
571260,3560
1198440,10342
1218500,210
1218500,10343
882990,10344
1062130,10345
1944920,10346
1231780,2213
1240770,10347
262510,287
262510,10348
1612920,10349
981090,10350
1652650,6555
1314840,10351
1478140,10352
2001210,10353
1485010,10354
1297180,10355
1022870,6876
1989100,10356
32340,2052
32340,2053
32340,554
1100300,10357
949380,10358
1727810,3728
1649480,10359
1649480,10360
2009670,10361
734910,90
1520460,2975
718200,10362
1292140,53
1472320,10363
1550230,10364
680500,10365
1572400,9820
1246780,1210
577080,10366
1677520,10367
13530,50
1879100,9729
750820,10368
2004090,10369
1115450,10370
1267910,2210
1069030,9771
1162400,10371
683150,6506
1359720,3946
535850,3116
535850,701
870200,2389
870200,15
1125650,10372
1017440,600
1864530,3228
709510,10373
1287280,10374
630610,61
1190900,10375
1055770,6378
428130,10376
366690,10377
2064950,10378
939510,463
1040750,10379
1200730,9708
658790,10380
658790,10381
380360,10382
1829540,10383
938500,10384
1300570,10385
294390,389
976030,10386
1177400,1273
1796840,10387
1186570,10388
1186570,10389
302710,10390
463980,10391
1903280,2516
398900,10392
398900,15
1118690,10393
1552790,10394
1206430,156
1896710,472
295250,125
703630,10395
1920650,10396
1859280,10397
1475350,10398
892440,10399
892440,15
723830,82
699410,10400
1998680,10401
873960,3618
1676580,2347
1420320,722
433900,10402
609400,10403
461510,483
1864320,235
1195290,2598
1237890,10404
1390700,10405
1425240,10406
492870,10407
249190,639
1034200,10408
1258710,221
1675500,10409
368070,9828
1167170,10410
1104960,10411
781250,10412
1492260,10413
1328430,10414
1991230,10415
1387580,10416
1560790,1529
1054640,1607
1347030,10417
1537470,10418
1572380,10419
1416180,10420
1308570,10421
822190,3637
799110,10422
659570,10423
1109340,10424
666560,10425
847900,10426
929410,642
1823630,10427
1647200,1815
1033880,1568
46360,248
56400,115
56400,3905
1027930,10428
1833650,10429
981890,115
107310,10430
1173810,1479
734290,10431
673750,10432
219950,115
1039940,1023
1518810,10433
1728590,10434
1107720,755
1016940,10435
99300,115
1035560,8644
1035190,10436
1641830,9683
1877160,10437
1033340,10438
1152420,2049
839810,10439
914140,208
1531840,10440
777270,82
420060,209
970130,10441
701800,5105
1543630,10442
1307760,6103
756220,10443
630390,5244
774531,10444
1124390,2539
444640,8575
857680,10445
1322830,226
1322830,3751
370570,10446
1713170,143
1257540,10447
358220,5314
1011650,10448
1864490,10449
1720800,1863
222520,2965
1669390,10450
1530890,381
1004240,7409
703540,10451
1767860,9073
733690,10452
1494580,10453
1064090,82
537110,5601
537110,271
1764810,8347
1571030,10454
1571030,531
1518000,10455
1406780,248
2009770,1492
684340,9985
334210,2831
948840,9628
844750,10456
1350340,8455
1463030,3052
1840620,10457
898400,10458
1121100,9985
1204250,10459
810650,10460
1219600,10461
830370,807
1295810,10462
454670,8736
908270,10463
1431730,10464
684250,10465
1427700,10466
724390,10467
1229390,10468
2050680,10469
232950,45
617270,10470
340070,2531
1696020,10471
1563340,10472
375790,10473
464690,10474
292300,3303
292300,2859
1821630,235
1450780,10475
1300650,10476
906280,10477
665200,10478
960040,10479
1068520,10480
987840,45
1416450,1238
849161,1479
849161,1996
849161,1997
1334200,10481
1105670,9187
1105670,500
1105670,10482
1546950,10483
322300,10484
1798290,118
1847020,4499
801120,10485
235720,10486
331360,7367
1566250,10338
406030,522
859740,10487
202710,4043
1270980,10488
1806110,10489
1806110,10490
734900,9247
1648000,3892
1627290,201
1298530,5955
1978240,10491
1218940,9646
345630,1983
466170,5368
1949180,6840
717950,1918
1547930,1856
1713050,143
1787440,10492
675890,10493
1126120,10494
1054630,10495
1883710,10496
1603260,10497
742530,10498
958900,10499
958900,10
1395600,10500
555280,915
1636370,10501
1100090,10502
1100090,10
15240,50
1534040,10503
1849430,10504
1564850,10505
1208870,10506
1336160,2337
602910,9229
1268810,8941
1879790,93
613590,142
889770,10507
872090,33
980300,6327
1117900,349
1733840,10508
303430,10509
1133970,10510
276380,5244
276380,10511
311850,1338
458510,142
468050,10512
1331610,10513
592360,10514
898430,52
1100340,10515
394140,1915
1166490,898
1379670,7318
1606670,10516
1825070,6319
1233590,942
1863560,10517
544820,10518
1770210,10519
1858270,1354
1468060,10520
1468060,10521
1468060,10402
993680,10522
993680,10
710630,10523
2060550,10524
1842220,297
71118,115
514150,20
1276600,88
1195270,10525
930850,6713
1968820,10526
817220,10527
1746640,10528
1499220,10529
1353550,10530
590280,10531
1743410,10532
373120,10533
943900,10534
691830,307
1370250,10535
1071880,1330
959150,6510
497560,10536
1375810,4484
474830,10537
837920,1621
26300,10538
1404210,70
2060520,10539
829940,867
1250180,1343
566140,10540
1233600,10541
1112960,10542
1623420,47
714150,10543
968970,5658
761030,10544
1249130,21
349510,10545
349510,6163
1546630,10546
571050,10547
571050,102
1359910,9227
1176970,10548
1465010,10549
1823490,10550
1820940,3745
1729090,10551
906120,10552
2063340,10553
861920,10554
977720,7964
250760,10555
428170,10556
1515920,10557
867690,1779
867690,10558
1614740,10559
1063500,10560
1055930,10561
1476230,8627
1756480,5566
378390,10562
956600,10313
1494320,10563
1258990,2424
1394600,10564
1114530,1401
1731860,10565
981620,8236
1094640,10566
1094640,10567
1094640,10568
433890,10569
1179840,10570
777200,4932
777200,3063
450250,7403
448140,10571
448140,4462
357340,4859
300840,10572
442140,10573
1828790,4697
673620,1268
1225840,10574
1345240,10575
789740,5996
1557300,10576
1935130,10577
1556540,10578
787460,3876
1005330,10579
1005330,6163
756260,959
1808890,10580
538470,10581
1607640,10582
876500,5023
285960,10583
285960,10584
1253580,10585
386100,10586
1757760,2347
1609090,10587
1468430,5466
1888210,10588
1019630,10589
1777910,10590
1477710,10591
681110,1936
666610,10592
289280,248
1806580,10593
1232460,390
589510,10555
1046210,4466
262900,10594
464060,47
1707720,2539
1051420,10595
1847500,10596
1428780,8928
402210,6846
400040,10597
1210340,363
821120,10598
1463380,10599
1001490,275
1488220,10600
1622720,250
996280,1301
701080,5494
1118740,2060
1197230,2440
1400630,10601
655780,9239
526740,5136
725120,10602
432230,10603
524380,10604
1148960,10605
1061300,578
774241,314
678920,10606
1078420,10607
1159520,10608
873470,10609
1357490,20
465860,53
1961740,10610
866100,10611
1369320,3880
454350,10612
1025960,10613
355240,271
1022320,6142
736230,10614
798350,10615
863870,10616
1446410,10617
1421310,3799
1506960,10618
34190,115
1083870,1004
1453450,10619
346240,7688
307880,10620
716050,9795
1397530,10621
908690,10622
301190,453
342630,2228
648600,1479
1350390,4440
422010,10623
1106710,10624
1363350,227
448400,1330
1099550,10625
518660,10626
518660,10
1832620,10627
1745800,3694
1696720,10628
211970,10629
1992410,10630
1931640,633
1018420,5312
1375220,10631
740150,10632
1701300,2347
1159940,10633
1779200,10634
504050,10635
676430,10636
676430,10637
1336060,10638
1632300,10639
314230,10640
1200,8299
877260,44
559330,2935
1045110,8254
1847060,2558
1698440,6912
1811070,3793
1031630,10641
897100,10642
1749210,51
1127010,10643
1173800,1479
1117490,10644
387780,522
1221800,1633
261640,459
261640,8394
1066160,10645
552130,10646
1424300,10647
1477890,10648
824220,10649
1043350,9558
1701040,235
1000880,10650
1449640,10651
254840,121
1213600,358
1243130,2684
1243130,1315
867110,10652
947340,10653
497360,139
432310,5009
951030,10654
284890,1366
1302430,10655
1433470,10656
948370,10657
418160,2515
819880,10658
1381880,1174
849270,10659
968500,2867
1990620,10660
722020,752
270170,10661
637650,1479
304350,5006
403560,114
1110770,8340
881750,10662
1580480,10663
698100,10664
1464550,996
357030,6174
1220340,4006
412660,9622
1815270,3446
1219730,10665
1406710,10666
841110,10667
1455140,10668
1882640,10669
486510,10670
1937710,10671
346950,116
550370,456
1149460,5710
1480050,10672
964990,566
1327450,10673
1475430,10674
1464000,6154
1572920,10675
1817310,2745
747990,10676
1577940,10677
104000,10678
1168470,9628
793150,10679
406090,10680
1053270,6475
1334040,6285
1334040,10
1103050,7420
1601810,10681
1601810,15
326650,9872
1753730,10682
891340,10683
1478960,10684
1072750,7693
786050,53
1767910,242
719550,10685
277890,1122
1370780,10423
1534180,10686
1505560,10687
403430,731
557240,2053
557240,554
534200,10688
610740,6126
630170,389
378580,389
1832760,10689
394120,10690
1208760,10691
1166830,10692
1002650,10693
1174490,10694
965320,50
868940,10695
1191540,301
1546350,642
713830,10696
1132850,10697
1530720,10698
37390,4476
551160,53
925880,10699
1417690,10700
532070,10701
1437840,3960
1437840,10
514990,7836
953950,10702
1304170,7098
2022110,10703
866800,5548
1688780,9469
412760,10704
1901870,7328
1102080,10705
330680,6882
1216740,10706
718320,10707
909020,10708
512430,10709
987290,10710
1498290,10711
1498290,1775
693300,10712
1803560,10713
667970,5751
667970,15
786350,10714
1051190,1219
334310,3864
1564240,10715
1302750,10716
1266840,1990
1277100,10717
910530,10718
1631290,10719
881230,10720
1568900,10721
1240630,10722
993340,10723
1344820,10724
721090,10725
980170,10726
1098200,2019
1284260,5088
411480,10727
363070,3303
363070,2859
747930,10728
1276530,142
1276530,10729
1317120,9742
934950,10730
1369670,10731
1075860,522
390040,1868
283000,2891
63110,2915
668560,659
1488150,10732
1755300,57
1755300,5750
1136250,10733
1383440,4630
1201370,10734
504500,10735
795550,3982
527880,10736
1712570,9231
2063110,10737
2063110,10738
1523720,2817
1395400,10739
1152900,898
1097670,2539
616620,10740
1610310,10741
1353270,3557
1284140,10742
1620360,10743
674960,10744
801660,10745
1846240,10746
746360,10747
1437720,7309
469550,10748
504010,10749
1129920,10750
327390,339
327390,2859
1755990,10751
676550,10752
1500030,10753
630640,10754
630640,15
1141850,10755
1492000,10756
415080,10757
1481440,10758
672280,10759
1668280,10760
1668280,10761
108700,4756
32760,4126
32760,45
327440,10762
1573220,10763
883590,10764
608990,10765
503150,1559
449320,10766
1679960,10767
925440,2362
594660,275
1071060,10768
651820,10769
1148040,10770
893870,10771
922170,10772
835110,10773
1289890,10774
1359920,10280
1072340,10775
1072340,15
1515970,10776
1819630,10777
381020,10778
1069230,1894
1236070,10779
953920,10780
649990,10781
649990,10782
649990,10783
420210,10784
960550,10785
1850980,10786
1171240,10787
870120,10788
986370,9431
38490,5035
684570,10789
434430,10790
434430,15
361430,8821
720250,4569
925610,1548
38110,831
444520,10791
1146510,1990
357600,10792
314790,209
1569990,752
1043860,10793
1704630,1545
1623660,10794
722730,10795
683430,10796
947240,10797
1177070,3856
1128210,10798
1027660,10799
2072680,797
1391960,10800
1936540,10801
424200,10802
587000,5903
1331180,10803
1462170,10804
210770,1302
1335370,10805
1565220,10806
1700180,10807
313830,10808
684130,10809
602670,10810
1362390,7386
1037190,10811
1836450,3624
1836450,10
1715690,10812
1390300,10813
650510,1815
396010,6786
469800,10814
666320,10815
350140,10816
350140,15
1783490,10817
1158970,10818
1083270,10819
358760,90
1116100,10820
1701640,6880
245050,45
1000010,2557
1000010,7632
559680,139
907160,3438
1986120,10821
1223370,10822
952330,10823
1023940,9489
1023940,10824
1538170,10825
108500,10826
701010,10827
908960,10828
395580,10829
1053820,10830
1610,389
1359740,1074
1359740,1543
1121190,10831
1022550,10832
1096200,10833
213350,5035
251020,1542
737500,2679
851570,10834
581380,7892
1500590,10835
821190,10836
1229720,10837
485310,10838
1403190,849
332800,5053
350310,119
350310,120
866340,10839
587520,6401
791470,10840
1115090,10841
946460,22
1630630,10842
994360,10843
973550,423
1398660,423
1184560,10844
1184560,10845
1477250,10846
1304120,10847
1942510,10848
1831400,10849
585740,10850
1096970,7180
1942140,432
1942140,433
1749460,10851
815560,53
1537030,10852
1451120,6143
1155720,2626
1015550,504
965820,10853
668170,10854
1682420,10855
1128000,10856
1543320,193
1063230,9558
574310,10857
1013310,125
631900,2179
1716260,642
741010,10858
1295740,10859
1360580,10860
306040,10861
1066010,10862
973810,927
1150460,615
895870,10863
895870,1155
486290,10864
490690,7626
962290,10865
754410,10866
754410,102
1477850,3654
534750,10867
836260,10868
468160,10869
904520,2622
283840,5996
1448400,377
1203400,88
1894210,10870
1163100,10871
673920,10872
1153850,10873
1782080,20
487700,3811
1187780,10600
1915450,10874
1889440,10875
818240,10876
1392240,10877
1879540,10878
1145240,10879
1914530,10880
437550,10881
779570,1152
946500,9213
678520,5479
678520,120
1138960,10882
742480,4433
946670,10883
746900,10884
692090,10885
1173070,10886
1753810,10887
572710,3101
1595760,10888
1555590,10889
295790,10890
701960,8098
637310,10891
1177640,5996
1130410,3702
754480,10892
597200,6441
1631930,10893
1512960,10894
1333840,472
1525330,2508
1399750,3998
1909830,642
